DNI;Gusto1;Gusto2;Gusto3;Gusto4;Gusto5
96147083;Crossfit;Equitacion;Softball;Handball;Tennis
65146465;Futsal;Rally;Maraton;Polo;Equitacion
40666858;Futsal;Basket;Rally;Waterpolo;Snowboard
6744158;Golf;Ajedrez;Pesca;Polo;Jockey
3075356;Polo;Jockey;Futbol;Motonautica;Motonautica
92548999;Windsurf;Waterpolo;Kitesurf;Tennis;Waterpolo
77212594;Trekking;Rugby;Remo;Futsal;Sky
23814682;Polo;Motocross;Crossfit;Surf;Handball
4201017;Trekking;Automovilismo;Futbol;Pesca;Basket
62299045;Handball;Ajedrez;Crossfit;Handball;Escalada
92096980;;Futbol;Tennis;Pesca;Kitesurf
82598881;Parapente;Jockey;Futsal;Pesca;Polo
40541556;Automovilismo;Crossfit;Windsurf;Cricket;Automovilismo
70812999;Jockey;Jockey;Jabalina;Motocross;Futsal
46428283;Pesca;Ciclismo;Polo;Polo;Vela
10571551;Tennis;Salto;Jabalina;Snowboard;Equitacion
14498266;;Rugby;Vela;Buceo;Kitesurf
36828693;Rugby;Waterpolo;Tennis;Voley;Polo
54997601;Escalada;Waterpolo;Rugby;Voley;Ajedrez
91669741;Voley;Rugby;Natacion;Judo;Softball
36302500;Motocross;Cricket;Futbol;Vela;Handball
51762319;Snowboard;Automovilismo;Cricket;Futsal;Waterpolo
92808406;Waterpolo;Ajedrez;Jabalina;Judo;Waterpolo
94855386;Remo;Remo;Jabalina;Waterpolo;Parapente
11386017;Handball;Parapente;Snowboard;Futsal;Futsal
52442850;Tennis;Crossfit;Golf;Polo;Tennis
11712113;Snowboard;Paracaidismo;Handball;Jabalina;Snowboard
73975047;Polo;Waterpolo;Snowboard;Snowboard;Rugby
88882770;Paracaidismo;Surf;Motonautica;Crossfit;Pesca
87553653;Crossfit;Pesca;Futsal;Rugby;Golf
24819524;Jockey;Surf;Surf;Ciclismo;Tennis
12527009;;Kitesurf;Snowboard;Polo;Motocross
21731005;Tennis;Jockey;Trekking;Golf;Windsurf
19890350;Snowboard;Motonautica;Motonautica;Surf;Surf
90649409;Windsurf;Motonautica;Parapente;Basket;Trekking
53043351;Remo;Equitacion;Softball;Waterpolo;Judo
45948316;Jabalina;Kitesurf;Salto;Maraton;Natacion
56640305;Golf;Equitacion;Ajedrez;Softball;Snowboard
26445804;Jabalina;Trekking;Buceo;Trekking;Golf
73587945;Vela;Sky;Sky;Surf;Buceo
66615091;Judo;Natacion;Jabalina;Cricket;Jabalina
97295843;Tennis;Softball;Waterpolo;Vela;Surf
5711610;Snowboard;Equitacion;Ajedrez;Polo;Automovilismo
71263235;Motocross;Jockey;Snowboard;Jabalina;Windsurf
82827627;Natacion;Futbol;Natacion;Futbol;Cricket
430914;Equitacion;Surf;Pesca;Polo;Golf
37749695;Surf;Ciclismo;Motonautica;Rugby;Natacion
38552810;Golf;Motocross;Escalada;Futbol;Voley
42450886;Jockey;Equitacion;Surf;Ciclismo;Vela
26060723;Voley;Surf;Basket;Crossfit;Salto
36281268;Salto;Cricket;Ajedrez;Rally;Paracaidismo
4944452;Ciclismo;Crossfit;Basket;Jabalina;Ajedrez
35748814;Windsurf;Tennis;Maraton;Surf;Waterpolo
88369528;Futbol;Futbol;Salto;Pesca;Salto
32773786;Ciclismo;Kitesurf;Vela;Paracaidismo;Polo
66318747;Crossfit;Natacion;Snowboard;Windsurf;Buceo
4884428;Buceo;Golf;Automovilismo;Futsal;Ciclismo
2660910;Surf;Equitacion;Jabalina;Buceo;Motocross
27089013;Judo;Rally;Sky;Parapente;Buceo
2014760;Cricket;Waterpolo;Polo;Futsal;Surf
41406383;Remo;Jockey;Salto;Cricket;Equitacion
9321155;Polo;Natacion;Futsal;Vela;Voley
50930630;Polo;Motocross;Voley;Waterpolo;Crossfit
91325966;Motocross;Crossfit;Windsurf;Judo;Snowboard
34345421;Snowboard;Windsurf;Ajedrez;Futbol;Waterpolo
48567883;Rugby;Motonautica;Futbol;Tennis;Salto
49322875;Jockey;Rugby;Handball;Golf;Motocross
58135079;Jockey;Polo;Voley;Motonautica;Vela
71272410;Sky;Surf;Escalada;Pesca;Golf
3397700;Waterpolo;Handball;Escalada;Salto;Basket
810098;Jockey;Softball;Waterpolo;Golf;Jabalina
69545467;Rally;Remo;Ajedrez;Cricket;Salto
95341672;Sky;Ciclismo;Maraton;Surf;Judo
6946718;Futbol;Softball;Paracaidismo;Tennis;Futsal
80045881;;Windsurf;Paracaidismo;Golf;Jockey
29103707;Golf;Ajedrez;Polo;Rally;Rally
73146670;Voley;Golf;Handball;Paracaidismo;Parapente
31144421;Waterpolo;Ajedrez;Buceo;Ciclismo;Maraton
22351370;Escalada;Sky;Paracaidismo;Rally;Waterpolo
27940082;Rally;Pesca;Futsal;Waterpolo;Judo
42806969;Jabalina;Crossfit;Futsal;Motonautica;Vela
85124892;Surf;Judo;Natacion;Judo;Cricket
1090860;Rally;Judo;Remo;Futsal;Jabalina
74600256;Pesca;Waterpolo;Polo;Judo;Ajedrez
95965757;Kitesurf;Jabalina;Windsurf;Salto;Futsal
77240249;Rally;Remo;Judo;Salto;Paracaidismo
53072505;Cricket;Golf;Equitacion;Vela;Waterpolo
44153337;Kitesurf;Waterpolo;Basket;Softball;Vela
41641456;Vela;Kitesurf;Handball;Motonautica;Rugby
82459829;Golf;Waterpolo;Pesca;Golf;Rally
71156454;Waterpolo;Paracaidismo;Waterpolo;Tennis;Motonautica
86240300;Futsal;Jabalina;Maraton;Rugby;Futsal
80069878;Pesca;Natacion;Pesca;Crossfit;Futsal
43051881;Natacion;Basket;Natacion;Basket;Windsurf
68999110;Kitesurf;Cricket;Snowboard;Escalada;Snowboard
34694212;Voley;Golf;Golf;Waterpolo;Motonautica
28261105;Ciclismo;Surf;Jockey;Jabalina;Basket
39518809;Escalada;Snowboard;Rugby;Paracaidismo;Sky
98000267;Sky;Ciclismo;Pesca;Futsal;Windsurf
85413447;Windsurf;Surf;Futbol;Tennis;Salto
36861718;Rugby;Vela;Salto;Salto;Windsurf
70098840;Handball;Motocross;Automovilismo;Maraton;Trekking
6332162;Waterpolo;Remo;Remo;Futbol;Jabalina
27708750;Motonautica;Judo;Judo;Sky;Vela
14367327;Jockey;Cricket;Surf;Pesca;Futbol
94541286;;Rally;Futsal;Rally;Ajedrez
7450690;Automovilismo;Natacion;Escalada;Surf;Equitacion
70777459;Pesca;Ciclismo;Buceo;Trekking;Automovilismo
48731269;Cricket;Automovilismo;Buceo;Basket;Pesca
46371312;Vela;Tennis;Vela;Rugby;Handball
29733438;Vela;Basket;Trekking;Polo;Natacion
53382593;Softball;Escalada;Futsal;Judo;Remo
84797570;Motonautica;Natacion;Sky;Sky;Equitacion
96994882;Golf;Motonautica;Remo;Futbol;Kitesurf
39938934;Futbol;Jabalina;Surf;Waterpolo;Sky
68723844;Softball;Pesca;Escalada;Equitacion;Softball
8175013;Kitesurf;Kitesurf;Equitacion;Vela;Natacion
48779743;Pesca;Cricket;Tennis;Pesca;Vela
27931277;Paracaidismo;Paracaidismo;Jabalina;Cricket;Basket
39421897;Vela;Crossfit;Waterpolo;Judo;Jockey
55378311;Rugby;Snowboard;Parapente;Automovilismo;Handball
80107614;Buceo;Salto;Crossfit;Equitacion;Sky
35870608;Pesca;Rally;Polo;Vela;Judo
67536333;Ciclismo;Salto;Snowboard;Equitacion;Waterpolo
44498187;Golf;Ajedrez;Softball;Futbol;Jabalina
2704302;Motocross;Golf;Salto;Equitacion;Tennis
61029697;Pesca;Cricket;Basket;Pesca;Futbol
67745293;Kitesurf;Voley;Jabalina;Automovilismo;Handball
11187152;Kitesurf;Buceo;Maraton;Automovilismo;Maraton
4899792;Paracaidismo;Natacion;Pesca;Jabalina;Pesca
78957879;Crossfit;Golf;Judo;Basket;Buceo
97208118;Cricket;Natacion;Pesca;Waterpolo;Paracaidismo
92547017;Natacion;Tennis;Jockey;Judo;Waterpolo
52252091;Natacion;Salto;Maraton;Automovilismo;Softball
65716323;Golf;Voley;Handball;Salto;Cricket
10274372;Voley;Buceo;Trekking;Ajedrez;Automovilismo
25204791;Trekking;Cricket;Crossfit;Golf;Tennis
91328664;Jabalina;Salto;Voley;Tennis;Cricket
43213533;Buceo;Futsal;Futsal;Motonautica;Equitacion
67198088;Buceo;Rugby;Jabalina;Judo;Pesca
53190910;Rally;Maraton;Tennis;Golf;Pesca
88015889;Escalada;Automovilismo;Futbol;Trekking;Motocross
32106459;Rally;Motocross;Voley;Kitesurf;Judo
38243058;Waterpolo;Polo;Rugby;Jockey;Golf
71435852;Futsal;Salto;Ciclismo;Automovilismo;Softball
78437584;Jockey;Remo;Jockey;Natacion;Automovilismo
61748793;Ciclismo;Polo;Crossfit;Equitacion;Waterpolo
69801300;Handball;Pesca;Buceo;Salto;Buceo
52267807;Ajedrez;Escalada;Tennis;Maraton;Rugby
60762311;Parapente;Snowboard;Sky;Vela;Handball
1379922;;Maraton;Parapente;Remo;Paracaidismo
87781579;Waterpolo;Escalada;Tennis;Salto;Remo
93998084;Waterpolo;Futbol;Rugby;Waterpolo;Jabalina
87772975;Rugby;Futsal;Kitesurf;Rally;Parapente
62350507;Ajedrez;Pesca;Parapente;Trekking;Polo
41992507;Futsal;Waterpolo;Escalada;Pesca;Snowboard
84429932;Polo;Futbol;Snowboard;Handball;Ajedrez
88078557;Jockey;Softball;Jockey;Judo;Basket
93007222;Surf;Motonautica;Pesca;Jabalina;Golf
28879397;Jabalina;Sky;Motonautica;Sky;Golf
13450939;Remo;Softball;Automovilismo;Voley;Sky
37847825;Voley;Snowboard;Surf;Automovilismo;Automovilismo
95358744;Jabalina;Waterpolo;Cricket;Parapente;Golf
78090389;Ciclismo;Voley;Natacion;Jabalina;Softball
7076183;Rally;Judo;Jockey;Rugby;Escalada
24577236;Buceo;Ciclismo;Jabalina;Futbol;Polo
21798002;Escalada;Ajedrez;Judo;Maraton;Natacion
97082751;Kitesurf;Parapente;Handball;Vela;Rugby
66193526;Vela;Basket;Waterpolo;Parapente;Kitesurf
48601511;Vela;Escalada;Golf;Kitesurf;Salto
97736684;Basket;Kitesurf;Cricket;Vela;Tennis
95463248;Jabalina;Jabalina;Jockey;Motocross;Judo
85902086;Cricket;Waterpolo;Softball;Maraton;Softball
32495860;Judo;Buceo;Remo;Rugby;Futbol
93633556;Jockey;Rally;Rally;Crossfit;Salto
53951826;Golf;Jabalina;Motonautica;Ajedrez;Automovilismo
61588787;Futbol;Buceo;Motonautica;Ajedrez;Waterpolo
69568360;Cricket;Parapente;Handball;Sky;Escalada
5900390;Voley;Voley;Futbol;Pesca;Automovilismo
70250962;Windsurf;Golf;Crossfit;Waterpolo;Buceo
99107784;Equitacion;Motonautica;Golf;Ciclismo;Golf
15760930;Pesca;Motocross;Polo;Waterpolo;Vela
51686622;Ajedrez;Jabalina;Judo;Tennis;Rally
9433417;Futsal;Vela;Snowboard;Rally;Golf
16069762;;Futbol;Golf;Vela;Snowboard
58869624;Cricket;Jockey;Polo;Equitacion;Tennis
40841275;Escalada;Remo;Waterpolo;Vela;Basket
96324635;Futsal;Golf;Maraton;Parapente;Windsurf
64100800;Jockey;Basket;Waterpolo;Snowboard;Futbol
58506302;Jockey;Motocross;Pesca;Sky;Equitacion
20539314;Vela;Softball;Equitacion;Motonautica;Ajedrez
41855166;Softball;Handball;Maraton;Automovilismo;Golf
64129048;Crossfit;Jockey;Waterpolo;Paracaidismo;Waterpolo
32791317;Parapente;Equitacion;Buceo;Rugby;Golf
51467098;Escalada;Ajedrez;Natacion;Escalada;Windsurf
32736410;Jockey;Remo;Voley;Motonautica;Maraton
26750127;Polo;Futsal;Parapente;Remo;Snowboard
37548205;Judo;Golf;Automovilismo;Escalada;Surf
5101297;Paracaidismo;Crossfit;Buceo;Automovilismo;Waterpolo
19552359;Paracaidismo;Rugby;Windsurf;Softball;Motocross
82100220;Kitesurf;Crossfit;Surf;Surf;Futsal
59129967;Natacion;Rally;Rally;Paracaidismo;Judo
25373169;Ajedrez;Automovilismo;Handball;Handball;Jockey
24951756;Rally;Polo;Trekking;Golf;Escalada
62506924;Voley;Cricket;Jockey;Ciclismo;Crossfit
58900514;Softball;Snowboard;Kitesurf;Handball;Crossfit
75685507;Surf;Remo;Voley;Vela;Snowboard
63778743;Motonautica;Natacion;Handball;Motocross;Motonautica
3518272;Rugby;Polo;Kitesurf;Paracaidismo;Rally
50242705;Voley;Natacion;Sky;Polo;Windsurf
46589521;Tennis;Natacion;Equitacion;Futbol;Voley
31979549;Rugby;Rugby;Crossfit;Futsal;Parapente
90880560;Paracaidismo;Handball;Escalada;Snowboard;Pesca
93543375;Escalada;Kitesurf;Pesca;Pesca;Salto
17282056;Maraton;Surf;Jockey;Natacion;Crossfit
32504094;Futbol;Kitesurf;Buceo;Remo;Ajedrez
58078290;Sky;Sky;Basket;Motonautica;Basket
84780358;Parapente;Futbol;Ciclismo;Escalada;Natacion
62151633;Windsurf;Cricket;Sky;Automovilismo;Jockey
5634438;Basket;Snowboard;Vela;Tennis;Sky
82889878;Rugby;Voley;Equitacion;Judo;Polo
59017819;Polo;Windsurf;Waterpolo;Motocross;Crossfit
39665032;Ajedrez;Softball;Basket;Rally;Futsal
21765849;Escalada;Judo;Paracaidismo;Jabalina;Salto
24601829;Voley;Polo;Snowboard;Motocross;Basket
13456543;Pesca;Parapente;Pesca;Polo;Golf
30493762;Paracaidismo;Futsal;Snowboard;Crossfit;Snowboard
93288543;Motonautica;Snowboard;Buceo;Automovilismo;Parapente
93471579;Surf;Surf;Ciclismo;Handball;Equitacion
25077744;Golf;Futsal;Waterpolo;Crossfit;Waterpolo
54946184;Judo;Basket;Polo;Basket;Surf
53857564;Judo;Trekking;Natacion;Trekking;Kitesurf
43410359;Jabalina;Tennis;Jabalina;Futsal;Basket
43768550;Jockey;Trekking;Snowboard;Futsal;Ajedrez
82832639;Waterpolo;Motonautica;Windsurf;Ajedrez;Softball
24177784;Futbol;Equitacion;Parapente;Snowboard;Polo
9164445;Salto;Rugby;Trekking;Jockey;Buceo
55274276;Windsurf;Tennis;Trekking;Buceo;Waterpolo
15814879;Waterpolo;Remo;Basket;Paracaidismo;Natacion
21501099;Tennis;Surf;Ajedrez;Vela;Motocross
22204019;Handball;Polo;Pesca;Waterpolo;Maraton
78811513;Salto;Parapente;Parapente;Polo;Automovilismo
91841916;Futbol;Handball;Judo;Ciclismo;Handball
40531667;Judo;Vela;Crossfit;Salto;Rally
31215376;Waterpolo;Basket;Handball;Buceo;Voley
26807977;Ajedrez;Waterpolo;Basket;Futsal;Automovilismo
10779648;Remo;Polo;Rally;Paracaidismo;Tennis
56731313;Motocross;Golf;Rally;Surf;Buceo
93138843;Futbol;Jabalina;Jabalina;Waterpolo;Softball
53125873;Futsal;Snowboard;Pesca;Sky;Waterpolo
25709627;Handball;Waterpolo;Waterpolo;Buceo;Pesca
69094294;Vela;Cricket;Pesca;Surf;Handball
8735637;Motocross;Automovilismo;Crossfit;Rugby;Futbol
15226952;Waterpolo;Remo;Motocross;Maraton;Escalada
16437702;Softball;Handball;Parapente;Polo;Sky
32228696;Softball;Snowboard;Surf;Sky;Equitacion
12026105;Escalada;Escalada;Sky;Snowboard;Rugby
60744334;Rugby;Ciclismo;Escalada;Crossfit;Rugby
15142786;Automovilismo;Maraton;Jockey;Tennis;Pesca
12665074;Maraton;Crossfit;Motonautica;Rally;Tennis
93961519;Basket;Equitacion;Motonautica;Futbol;Parapente
80716795;Waterpolo;Trekking;Motonautica;Ciclismo;Cricket
48920493;Softball;Escalada;Snowboard;Waterpolo;Rally
11761168;Rally;Sky;Waterpolo;Escalada;Rally
53320567;Ciclismo;Surf;Kitesurf;Sky;Waterpolo
28269860;Buceo;Remo;Kitesurf;Jabalina;Voley
21284915;Vela;Surf;Pesca;Jockey;Waterpolo
91071494;Surf;Motonautica;Rugby;Automovilismo;Basket
56468264;;Snowboard;Basket;Jockey;Polo
99463677;Maraton;Maraton;Rugby;Escalada;Cricket
91167501;Handball;Tennis;Cricket;Futsal;Snowboard
62456569;Futbol;Remo;Futsal;Ciclismo;Tennis
24220637;Basket;Maraton;Ajedrez;Judo;Kitesurf
12174535;Surf;Softball;Sky;Paracaidismo;Maraton
3619618;Buceo;Tennis;Softball;Futsal;Futsal
44431738;Jabalina;Kitesurf;Equitacion;Equitacion;Voley
27201990;Escalada;Jockey;Jockey;Automovilismo;Sky
47493095;Motonautica;Waterpolo;Vela;Jabalina;Rugby
21352480;Crossfit;Rally;Crossfit;Equitacion;Basket
2787962;Waterpolo;Basket;Futsal;Trekking;Surf
92054131;Buceo;Escalada;Waterpolo;Crossfit;Motocross
51240948;Crossfit;Waterpolo;Snowboard;Cricket;Softball
39805223;Ajedrez;Handball;Judo;Cricket;Futbol
75077570;Ajedrez;Salto;Handball;Golf;Natacion
14756350;Cricket;Salto;Remo;Golf;Kitesurf
18252765;Sky;Equitacion;Maraton;Cricket;Windsurf
36298304;;Escalada;Buceo;Futsal;Maraton
57031848;Jabalina;Basket;Snowboard;Surf;Handball
72061567;Motonautica;Escalada;Equitacion;Natacion;Rally
52847245;Ciclismo;Trekking;Motonautica;Automovilismo;Ajedrez
21043252;Trekking;Rally;Ciclismo;Maraton;Cricket
14817767;Cricket;Kitesurf;Tennis;Rally;Jockey
90660373;Automovilismo;Waterpolo;Maraton;Waterpolo;Judo
26729422;Kitesurf;Windsurf;Sky;Cricket;Waterpolo
86468998;Buceo;Parapente;Paracaidismo;Snowboard;Motonautica
50291047;Handball;Crossfit;Waterpolo;Parapente;Buceo
64494432;Judo;Voley;Vela;Automovilismo;Jabalina
32387310;Jabalina;Golf;Jabalina;Golf;Natacion
87741581;Trekking;Natacion;Ajedrez;Maraton;Crossfit
71540310;Handball;Trekking;Cricket;Parapente;Automovilismo
48414954;Softball;Snowboard;Softball;Futsal;Salto
37493746;Crossfit;Jockey;Tennis;Paracaidismo;Rugby
15597199;Maraton;Surf;Motonautica;Windsurf;Polo
21997209;Surf;Polo;Waterpolo;Pesca;Sky
88619565;Surf;Basket;Waterpolo;Equitacion;Natacion
56374576;Crossfit;Snowboard;Salto;Ajedrez;Escalada
46760501;Trekking;Polo;Crossfit;Ajedrez;Jockey
74704695;Surf;Parapente;Polo;Ajedrez;Motonautica
79484657;;Rugby;Golf;Rugby;Cricket
2141292;Ciclismo;Waterpolo;Equitacion;Pesca;Surf
35087949;Jabalina;Ciclismo;Trekking;Equitacion;Softball
74472362;Golf;Rugby;Golf;Salto;Maraton
16038333;Equitacion;Polo;Ajedrez;Kitesurf;Automovilismo
96396931;Ajedrez;Tennis;Remo;Judo;Kitesurf
12885923;Windsurf;Waterpolo;Remo;Salto;Buceo
18051860;Crossfit;Ajedrez;Ciclismo;Automovilismo;Waterpolo
30951301;Tennis;Motocross;Tennis;Jockey;Escalada
83037930;Kitesurf;Jockey;Parapente;Basket;Handball
6733694;Waterpolo;Trekking;Waterpolo;Basket;Handball
51006937;Windsurf;Remo;Motonautica;Cricket;Crossfit
13906744;Ajedrez;Automovilismo;Tennis;Remo;Jockey
966180;Golf;Rugby;Sky;Equitacion;Rally
45123429;Motonautica;Cricket;Salto;Surf;Crossfit
77014285;Waterpolo;Parapente;Softball;Crossfit;Trekking
31654128;Softball;Ajedrez;Waterpolo;Surf;Equitacion
58908876;Handball;Motonautica;Windsurf;Escalada;Cricket
92180387;Remo;Softball;Pesca;Softball;Futbol
87471242;Natacion;Maraton;Automovilismo;Surf;Surf
71451336;Kitesurf;Motocross;Rugby;Ajedrez;Snowboard
46045266;Motonautica;Snowboard;Golf;Natacion;Remo
12089014;Parapente;Jabalina;Buceo;Natacion;Maraton
37937322;Pesca;Basket;Ciclismo;Pesca;Sky
8311935;Maraton;Windsurf;Snowboard;Rugby;Futsal
54321582;Handball;Escalada;Motonautica;Maraton;Cricket
14421340;Basket;Buceo;Motocross;Maraton;Tennis
61285826;Windsurf;Motonautica;Salto;Surf;Motocross
67385619;Windsurf;Voley;Cricket;Handball;Windsurf
93975705;Cricket;Cricket;Salto;Basket;Ajedrez
75955529;Waterpolo;Futsal;Tennis;Salto;Natacion
38662952;Motocross;Remo;Handball;Equitacion;Cricket
15620656;Basket;Ajedrez;Jabalina;Jabalina;Snowboard
804822;Polo;Salto;Futbol;Paracaidismo;Maraton
2019782;Polo;Motonautica;Surf;Futsal;Voley
9836081;Paracaidismo;Automovilismo;Maraton;Pesca;Salto
19311236;Windsurf;Voley;Waterpolo;Tennis;Automovilismo
19966815;Polo;Snowboard;Polo;Softball;Judo
3602901;Kitesurf;Snowboard;Motocross;Handball;Crossfit
59681829;Pesca;Maraton;Vela;Parapente;Ciclismo
48054299;Tennis;Futsal;Futsal;Waterpolo;Futbol
9134368;Waterpolo;Maraton;Crossfit;Tennis;Motonautica
71022026;Rally;Handball;Crossfit;Jockey;Remo
10049578;Basket;Ajedrez;Crossfit;Jockey;Natacion
85094842;Kitesurf;Basket;Vela;Kitesurf;Sky
39182332;Futbol;Jabalina;Waterpolo;Vela;Waterpolo
93526271;Golf;Voley;Rugby;Ajedrez;Trekking
44294611;Surf;Voley;Automovilismo;Ciclismo;Snowboard
82599187;Handball;Waterpolo;Jockey;Pesca;Windsurf
52523306;Polo;Waterpolo;Rugby;Rugby;Automovilismo
65881811;Futsal;Natacion;Jockey;Crossfit;Waterpolo
28681124;Rally;Ajedrez;Rugby;Vela;Tennis
74643852;Sky;Voley;Natacion;Automovilismo;Motonautica
91242110;Ciclismo;Waterpolo;Pesca;Golf;Softball
75567642;Motocross;Futsal;Waterpolo;Softball;Ajedrez
62322923;;Surf;Waterpolo;Futbol;Pesca
56321713;Ajedrez;Natacion;Snowboard;Ciclismo;Buceo
40786693;Jockey;Paracaidismo;Buceo;Ajedrez;Automovilismo
80995570;Handball;Tennis;Golf;Windsurf;Polo
14289329;Waterpolo;Remo;Vela;Pesca;Jabalina
78248822;Voley;Polo;Polo;Salto;Equitacion
30404789;Buceo;Snowboard;Jabalina;Ajedrez;Handball
5850593;Ciclismo;Maraton;Vela;Voley;Cricket
89219284;Handball;Rally;Motonautica;Escalada;Natacion
88643451;Motocross;Waterpolo;Softball;Crossfit;Buceo
55241787;Voley;Handball;Buceo;Remo;Equitacion
99474208;Salto;Waterpolo;Remo;Ajedrez;Motonautica
84008512;Salto;Rugby;Escalada;Judo;Salto
20697556;;Rally;Rally;Pesca;Voley
3474685;;Handball;Ciclismo;Paracaidismo;Motonautica
46428215;Tennis;Rally;Cricket;Voley;Surf
85137671;Trekking;Vela;Maraton;Waterpolo;Jabalina
97635337;Polo;Jabalina;Jabalina;Crossfit;Motonautica
83836163;Ciclismo;Escalada;Cricket;Crossfit;Equitacion
83588214;Surf;Vela;Rally;Basket;Ciclismo
87671117;Rally;Judo;Natacion;Maraton;Voley
77443740;Snowboard;Polo;Waterpolo;Snowboard;Rally
14143112;Paracaidismo;Futbol;Waterpolo;Judo;Motonautica
93691197;Kitesurf;Paracaidismo;Sky;Cricket;Escalada
64172275;Waterpolo;Motocross;Basket;Waterpolo;Rally
21404534;Ciclismo;Motonautica;Salto;Snowboard;Parapente
78514287;Voley;Ajedrez;Remo;Futbol;Snowboard
52311255;Motocross;Automovilismo;Buceo;Parapente;Jockey
54179618;Rally;Natacion;Buceo;Snowboard;Golf
41508261;Ciclismo;Judo;Motonautica;Snowboard;Waterpolo
5896394;Judo;Jockey;Cricket;Futsal;Paracaidismo
41815136;Maraton;Voley;Surf;Equitacion;Motocross
59978393;Escalada;Judo;Crossfit;Sky;Motocross
14860103;Surf;Softball;Voley;Futsal;Trekking
32144794;Ajedrez;Tennis;Basket;Cricket;Motocross
17770394;Automovilismo;Polo;Kitesurf;Rugby;Rally
7346536;Crossfit;Waterpolo;Futsal;Crossfit;Maraton
50459715;Kitesurf;Tennis;Ciclismo;Sky;Pesca
4338351;Buceo;Basket;Voley;Handball;Paracaidismo
68007198;Automovilismo;Jabalina;Buceo;Trekking;Polo
45852526;Rugby;Pesca;Motocross;Pesca;Sky
50353315;Ajedrez;Buceo;Jockey;Softball;Natacion
3453979;Sky;Tennis;Windsurf;Futsal;Cricket
45562306;Maraton;Crossfit;Remo;Trekking;Jabalina
81193997;Surf;Escalada;Sky;Equitacion;Salto
78119221;Basket;Buceo;Maraton;Vela;Escalada
87213572;Crossfit;Ciclismo;Basket;Salto;Equitacion
62709331;Rugby;Rally;Automovilismo;Jockey;Handball
49999572;Buceo;Motocross;Windsurf;Handball;Motocross
22956634;Equitacion;Escalada;Rally;Equitacion;Golf
34430829;Salto;Motonautica;Remo;Waterpolo;Motonautica
11325300;Rugby;Escalada;Sky;Futsal;Vela
36401130;Automovilismo;Buceo;Maraton;Waterpolo;Jabalina
5709758;Judo;Parapente;Crossfit;Motocross;Waterpolo
29723090;Crossfit;Rally;Handball;Handball;Buceo
7405519;Parapente;Futsal;Rugby;Automovilismo;Buceo
35106350;Surf;Remo;Motonautica;Cricket;Jockey
66007674;Jockey;Basket;Sky;Futbol;Jockey
17561615;Sky;Salto;Surf;Rally;Buceo
56412994;Escalada;Parapente;Jabalina;Basket;Golf
31535658;Crossfit;Kitesurf;Escalada;Judo;Tennis
81435976;Cricket;Tennis;Motocross;Buceo;Buceo
60651124;Automovilismo;Maraton;Parapente;Crossfit;Tennis
78310414;Rugby;Buceo;Waterpolo;Trekking;Voley
15464108;Automovilismo;Ciclismo;Remo;Surf;Motocross
69901074;;Automovilismo;Natacion;Softball;Motocross
27547310;Automovilismo;Pesca;Jabalina;Golf;Trekking
91602262;Waterpolo;Futsal;Tennis;Sky;Crossfit
12413986;Kitesurf;Jockey;Natacion;Jockey;Maraton
78557344;Natacion;Softball;Golf;Escalada;Handball
9296631;Paracaidismo;Equitacion;Equitacion;Remo;Motonautica
95876296;Snowboard;Golf;Handball;Futbol;Futsal
70969920;Kitesurf;Automovilismo;Snowboard;Polo;Futsal
94908765;Judo;Trekking;Ciclismo;Handball;Kitesurf
35843104;Kitesurf;Escalada;Voley;Jabalina;Rugby
21593667;Surf;Surf;Judo;Waterpolo;Paracaidismo
21092934;Handball;Remo;Parapente;Trekking;Basket
58762161;Salto;Ajedrez;Motonautica;Futbol;Kitesurf
1240016;Motocross;Equitacion;Waterpolo;Ajedrez;Equitacion
79828223;Waterpolo;Judo;Cricket;Vela;Cricket
84215938;Vela;Ajedrez;Snowboard;Parapente;Crossfit
11548630;Kitesurf;Remo;Rugby;Jabalina;Jockey
18583233;Rugby;Waterpolo;Jabalina;Crossfit;Jockey
94589211;Equitacion;Jockey;Buceo;Ciclismo;Futsal
15863788;Salto;Judo;Tennis;Sky;Futsal
41559788;Snowboard;Windsurf;Rally;Escalada;Buceo
88259032;Buceo;Motonautica;Futsal;Tennis;Polo
67843655;Surf;Kitesurf;Waterpolo;Equitacion;Waterpolo
97243184;Kitesurf;Salto;Tennis;Crossfit;Buceo
66403665;Vela;Remo;Cricket;Windsurf;Softball
66929219;Maraton;Futsal;Ajedrez;Handball;Waterpolo
97304002;Buceo;Paracaidismo;Softball;Parapente;Rugby
58277024;Trekking;Escalada;Sky;Vela;Handball
83778130;Judo;Jockey;Surf;Snowboard;Windsurf
24880209;Surf;Natacion;Motonautica;Crossfit;Polo
88043192;Tennis;Kitesurf;Natacion;Pesca;Judo
45205230;Motocross;Rally;Futsal;Escalada;Buceo
7016569;Trekking;Judo;Salto;Jockey;Jabalina
99062945;Cricket;Jockey;Waterpolo;Polo;Snowboard
9715948;Motonautica;Ajedrez;Buceo;Handball;Rugby
